STATE_FDID,STATE,FDID,DEPT_NAME,DEPT_TYPE,TOTAL_INCIDENTS,FIRE_INCIDENTS,STRUCTURE_FIRES,EMS_INCIDENTS,RESPONSE_TIME_AVG,CONTAINMENT_RATE,PROP_LOSS_ADJ,PROP_LOSS_USD,TOTAL_FF,FF_PER_1000_INC,STATIONS,STA_PER_1000,CAREER_PCT,CIV_CAS_PER_1000,FF_INJ_PER_1000,DATA_QUALITY,PEER_GROUP,RESP_NP,CONT_NP,PL_NP,FF1000_NP,RESP_PP,CONT_PP,PL_PP,FF1000_PP
CO-1357,CO,1357,LEFTHAND FPD,Volunteer,24,21,13,0,25.9167,50.0,99.6148,620600.0,33,1375.0,1,41.6667,6.0606,0.0,0.0,100,XS,16.7742,57.9685,16.5001,92.73,17.3314,59.0658,17.6385,92.477
CO-7320,CO,7320,LIMON AREA FIRE PROTECTION DISTRICT,Volunteer,24,14,4,0,14.7273,33.3333,,0.0,11,458.3333,1,41.6667,9.0909,0.0,0.0,100,XS,63.4594,39.1038,,69.9701,64.9798,40.5231,,68.9751
CO-1360,CO,1360,LONGMONT FD,Career,319,144,52,0,10.5746,68.1818,12.0033,4051850.0,83,260.1881,6,18.8088,100.0,0.0,6.9444,100,XS,85.4505,78.6481,69.8353,58.2635,86.2882,78.6242,71.4701,57.196
CO-6735,CO,6735,LOS PINOS FPD,Volunteer,93,59,9,0,29.3034,14.2857,,375000.0,21,225.8065,2,21.5054,42.8571,0.0,0.0,100,XS,9.9889,24.6506,,55.7567,10.3401,25.7014,,54.7015
CO-7740,CO,7740,LOWER VALLEY FPD,Volunteer,219,110,14,0,25.9447,66.6667,,205800.0,31,141.5525,2,9.1324,9.6774,9.0909,0.0,100,XS,16.7075,76.1741,,49.3522,17.2622,76.1401,,48.7006
CO-1367,CO,1367,LYONS FPD,Volunteer,42,25,11,0,10.9,33.3333,,1131500.0,28,666.6667,2,47.619,10.7143,0.0,0.0,100,XS,83.8181,39.1038,,78.6364,84.7867,40.5231,,77.8877
CO-8330,CO,8330,MANCOS FPD,Volunteer,32,26,7,0,16.25,66.6667,,0.0,23,718.75,3,93.75,0.0,0.0,0.0,100,XS,55.1057,76.1741,,80.3321,56.634,76.1401,,79.6437
CO-4160,CO,4160,MANITOU SPRINGS FD,Volunteer,35,11,5,0,14.5,66.6667,,107500.0,51,1457.1429,1,28.5714,11.7647,0.0,0.0,100,XS,64.6941,76.1741,,93.4976,66.2363,76.1401,,93.2662
CO-7522,CO,7522,MERINO FD,Volunteer,27,22,5,0,24.5,50.0,,0.0,20,740.7407,1,37.037,0.0,0.0,0.0,100,XS,20.7564,57.9685,,81.0044,21.4409,59.0658,,80.3343
CO-8525,CO,8525,MONTROSE FPD,Volunteer,224,127,36,0,19.1295,21.7391,35.6013,1179650.0,43,191.9643,1,4.4643,48.8372,7.874,0.0,100,XS,41.079,28.6282,46.7594,53.2608,42.3458,29.8162,48.7858,52.3141
CO-4155,CO,4155,MONUMENT FIRE DISTRICT,Volunteer,166,45,14,0,20.9091,25.0,,413500.0,76,457.8313,2,12.0482,17.1053,0.0,0.0,100,XS,33.2036,31.132,,69.9483,34.2824,32.3936,,68.9526
CO-1363,CO,1363,MOUNTAIN VIEW FIRE RESCUE,Volunteer,453,159,57,0,14.2512,74.0741,20.9381,1175750.0,138,304.6358,7,15.4525,31.8841,0.0,6.2893,100,XS,66.1402,81.1155,59.3843,61.4099,67.6427,80.7698,61.3785,60.2458
CO-11920,CO,11920,NORTHEAST TELLER FIRE DEPT,Volunteer,95,21,8,0,27.172,50.0,,0.0,42,442.1053,,,4.7619,47.619,0.0,100,XS,13.9321,57.9685,,69.1453,14.4092,59.0658,,68.1267
CO-9305,CO,9305,NORTHWEST FPD,Volunteer,42,18,5,0,33.825,33.3333,,0.0,18,428.5714,2,47.619,11.1111,0.0,0.0,100,XS,4.6635,39.1038,,68.4268,4.8271,40.5231,,67.3939
CO-10725,CO,10725,OAK CREEK FPD,Volunteer,29,13,6,0,27.5882,66.6667,0.8907,1002.0,26,896.5517,2,68.9655,3.8462,0.0,0.0,100,XS,12.9839,76.1741,93.1137,84.9456,13.4265,76.1401,93.0929,84.4157
CO-8535,CO,8535,OLATHE FPD,Volunteer,86,62,16,0,16.3929,44.4444,,817500.0,19,220.9302,2,23.2558,0.0,0.0,0.0,100,XS,54.416,49.894,,55.3729,55.9251,51.1436,,54.3266
CO-715,CO,715,PAGOSA FPD,Volunteer,286,71,14,0,21.8292,83.3333,1.9308,220000.0,82,286.7133,5,17.4825,3.6585,42.2535,0.0,100,XS,29.8053,86.2191,89.0629,60.0572,30.7954,85.7656,89.3122,58.9295
CO-9345,CO,9345,PLATTE CANYON FPD,Volunteer,62,17,10,0,18.7966,75.0,,0.0,64,1032.2581,4,64.5161,4.6875,0.0,0.0,100,XS,42.6363,82.3309,,87.8606,43.9424,81.9894,,87.4345
CO-12366,CO,12366,PLATTE VALLEY FPD,Volunteer,116,77,18,0,23.566,25.0,12.8676,142657.0,35,301.7241,1,8.6207,0.0,0.0,0.0,100,XS,23.7375,31.132,68.7821,61.252,24.5303,32.3936,70.4959,60.0879
CO-12369,CO,12369,PLATTEVILLE GILCREST FPD,Volunteer,200,73,20,0,17.4337,33.3333,,0.0,40,200.0,2,10.0,7.5,0.0,0.0,100,XS,49.0378,39.1038,,53.8269,50.4611,40.5231,,52.8722
CO-5981,CO,5981,PLEASANT VIEW FD,Volunteer,72,34,13,0,10.3803,50.0,,0.0,32,444.4444,1,13.8889,6.25,0.0,88.2353,100,XS,86.4461,57.9685,,69.2569,87.2104,59.0658,,68.2423
CO-10150,CO,10150,PUEBLO RURAL FIRE DISTRICT,Career,139,73,15,0,12.2713,57.1429,84.3998,298100.0,29,208.6331,3,21.5827,100.0,0.0,0.0,100,XS,76.6352,67.4505,21.4826,54.5182,77.9481,68.2248,22.8588,53.5149
CO-10155,CO,10155,PUEBLO WEST FD,Volunteer,158,51,15,0,13.1529,50.0,,175850.0,54,341.7722,3,18.9873,11.1111,0.0,0.0,100,XS,72.0078,57.9685,,63.4731,73.3948,59.0658,,62.309
CO-11750,CO,11750,RED WHITE AND BLUE FPD,Career,193,32,17,0,17.254,91.6667,13.9552,225000.0,57,295.3368,3,15.544,85.9649,0.0,0.0,100,XS,49.8943,87.8718,67.1753,60.8057,51.3429,87.4067,68.9836,59.6651
CO-3755,CO,3755,ROARING FORK FRA,Career,118,46,19,0,19.0439,72.7273,0.6965,400050.0,86,728.8136,5,42.3729,53.4884,0.0,21.7391,100,XS,41.4739,80.7478,93.8968,80.626,42.7435,80.483,93.8491,79.9425
CO-8940,CO,8940,ROCKY FORD FD AND ES,Volunteer,117,72,22,0,11.1161,30.0,,317401.0,35,299.1453,2,17.094,14.2857,0.0,0.0,100,XS,82.8198,35.007,,61.0561,83.8617,36.3702,,59.9019
CO-1545,CO,1545,SALIDA FD,Career,60,14,6,0,8.0847,33.3333,2.4363,40000.0,11,183.3333,1,16.6667,90.9091,0.0,0.0,100,XS,95.0,39.1038,87.5776,52.7218,95.0548,40.5231,87.9453,51.7898
CO-4172,CO,4172,SECURITY FPD,Volunteer,228,107,36,0,18.3744,63.6364,,702450.0,65,285.0877,3,13.1579,20.0,0.0,0.0,100,XS,44.6107,72.9019,,59.9156,45.9539,73.1516,,58.7942
CO-12345,CO,12345,SOUTHEAST WELD FPD,Volunteer,77,44,8,0,20.2639,50.0,,0.0,21,272.7273,3,38.961,33.3333,0.0,0.0,100,XS,35.8426,57.9685,,59.1018,37.0,59.0658,,58.0106
CO-10735,CO,10735,STEAMBOAT SPRINGS FD,Volunteer,186,49,16,0,20.0279,60.0,77.859,7011200.0,36,193.5484,2,10.7527,47.2222,0.0,0.0,100,XS,36.9021,70.004,24.0211,53.3696,38.0865,70.5673,25.4908,52.4156
CO-7530,CO,7530,STERLING FIRE RESCUE,Career,193,93,27,0,12.8021,61.9048,57.4701,421601.0,30,155.4404,1,5.1813,53.3333,0.0,0.0,100,XS,73.8932,71.7295,33.2433,50.4845,75.2622,72.1117,35.0734,49.783
CO-4175,CO,4175,STRATMOOR HILLS FPD,Volunteer,100,52,20,0,17.5,50.0,12.5,2500.0,27,270.0,1,10.0,25.9259,0.0,0.0,100,XS,48.6485,57.9685,69.2749,58.8868,50.0634,59.0658,70.9394,57.7964
CO-11725,CO,11725,SUMMIT FIRE EMS FPD,Career,211,68,19,0,21.0571,77.7778,3.4538,78000.0,50,236.9668,5,23.6967,80.0,0.0,29.4118,100,XS,32.6196,84.0034,84.5936,56.5324,33.6772,83.6132,85.2843,55.4823
CO-175,CO,175,THORNTON FIRE DEPARTMENT,Career,491,246,87,0,12.3333,76.3158,9.8878,978775.0,64,130.3462,5,10.1833,100.0,4.065,0.0,100,XS,76.2875,83.5663,72.8868,48.5738,77.6167,83.209,74.3929,48.0072
CO-4181,CO,4181,TRICOUNTY VFD,Volunteer,55,51,20,0,32.2222,8.3333,,0.0,20,363.6364,1,18.1818,0.0,0.0,0.0,100,XS,6.2097,23.0675,,64.657,6.4294,24.0568,,63.5126
CO-7160,CO,7160,TRINIDAD FD,Career,205,49,22,0,12.42,46.1538,,816025.0,16,78.0488,2,9.7561,100.0,20.4082,20.4082,100,XS,75.8899,51.03,,45.4219,77.2219,52.2146,,45.0194
CO-6760,CO,6760,UPPER PINE RIVER FPD,Volunteer,110,51,17,0,26.1776,50.0,12.559,505500.0,70,636.3636,6,54.5455,7.1429,0.0,0.0,100,XS,16.1958,57.9685,69.1601,77.5912,16.7378,59.0658,70.8303,76.811
CO-8375,CO,8375,UTE MOUNTAIN FIRE EMS,Career,25,22,8,0,13.0,50.0,,300000.0,12,480.0,1,40.0,58.3333,0.0,0.0,100,XS,72.8782,57.9685,,71.1296,74.268,59.0658,,70.1702
CO-3745,CO,3745,VAIL FIRE EMERGENCY SERVICES,Career,120,32,9,0,20.2719,66.6667,35.3118,6003000.0,31,258.3333,2,16.6667,54.8387,0.0,0.0,100,XS,35.812,76.1741,46.9889,58.16,36.9683,76.1401,49.0185,57.0889
CO-6980,CO,6980,WELLINGTON FPD,Volunteer,50,32,9,0,15.7917,60.0,,0.0,34,680.0,2,40.0,0.0,0.0,0.0,100,XS,57.589,70.004,,79.0147,59.1326,70.5673,,78.2795
CO-10740,CO,10740,WEST ROUTT FPD,Volunteer,24,17,6,0,21.6667,40.0,100.0,64000.0,32,1333.3333,1,41.6667,3.125,0.0,58.8235,100,XS,30.4088,45.9893,8.061,92.2455,31.415,47.4088,8.6229,91.9753
CO-2725,CO,2725,WET MOUNTAIN FPD,Volunteer,120,34,12,0,42.2203,25.0,,0.0,31,258.3333,5,41.6667,0.0,0.0,117.6471,100,XS,0.6007,31.132,,58.16,0.6225,32.3936,,57.0889
CO-12381,CO,12381,WINDSORSEVERANCE FPD,Volunteer,225,81,35,0,17.0639,63.6364,12.5434,829586.0,54,240.0,2,8.8889,25.9259,0.0,0.0,100,XS,50.7731,72.9019,69.1871,56.6685,52.2305,73.1516,70.8594,55.6119
CO-12535,CO,12535,WRAY VFDYUMA COUNTY FPD,Volunteer,36,28,5,0,13.8056,60.0,37.02,241000.0,35,972.2222,1,27.7778,0.0,0.0,0.0,100,XS,68.5039,70.004,45.8007,86.7256,69.9251,70.5673,47.8115,86.2591
CT-6251,CT,6251,ALLINGTOWN FIRE DISTRICT,Career,92,51,37,0,7.931,70.0,35.3308,802315.0,35,380.4348,,,57.1429,0.0,0.0,100,XS,95.4143,79.274,46.9484,65.7158,95.4553,79.1494,48.9748,64.6034
CT-6010,CT,6010,ANSONIA FIRE DEPT,Volunteer,314,227,207,0,9.2558,66.6667,,805167.0,150,477.707,,,0.0,4.4053,8.8106,100,XS,91.0845,76.1741,,71.0343,91.4755,76.1401,,70.0716
CT-4041,CT,4041,ATTAWAUGAN FIRE DEPT,Volunteer,45,31,24,0,31.7209,33.3333,,0.0,25,555.5556,,,0.0,0.0,0.0,100,XS,6.7297,39.1038,,74.5591,6.9683,40.5231,,73.6936
CT-2010,CT,2010,AVON VOLUNTEER FIRE DEPT INC,Combo,156,43,21,0,10.5971,66.6667,,195471.0,0,0.0,,,,0.0,0.0,100,XS,85.3003,76.1741,,20.1551,86.1441,76.1401,,19.9532
CT-1112,CT,1112,BANTAM FIRE DEPT,Volunteer,44,30,16,0,27.6818,50.0,100.0,10000.0,192,4363.6364,5,113.6364,2.0833,0.0,0.0,100,XS,12.7697,57.9685,8.061,99.883,13.2104,59.0658,8.6229,99.8788
CT-6020,CT,6020,BEACON HOSE COMPANY,Volunteer,48,20,5,0,13.9787,50.0,2.5,10000.0,111,2312.5,,,0.0,0.0,0.0,100,XS,67.5973,57.9685,87.2941,98.2526,69.0317,59.0658,87.7127,98.1904
CT-5010,CT,5010,BETHEL FIRE DEPARTMENT,Volunteer,107,31,19,0,20.6822,57.1429,34.6154,450000.0,108,1009.3458,,,3.8462,32.2581,32.2581,100,XS,34.1157,67.4505,47.529,87.6701,35.2277,68.2248,49.5856,87.2372
CT-2030,CT,2030,BLOOMFIELD CENTER FIRE DEPT,Combo,162,37,25,0,16.3608,57.1429,81.1574,525900.0,0,0.0,,,,0.0,0.0,100,XS,54.594,67.4505,22.8598,20.1551,56.1095,68.2248,24.3129,19.9532
CT-2031,CT,2031,BLUE HILLS FIRE DISTRICT,Volunteer,139,42,18,0,12.2197,77.7778,,0.0,60,431.6547,,,0.0,0.0,0.0,100,XS,76.9188,84.0034,,68.5465,78.219,83.6132,,67.5179
CT-6040,CT,6040,BRANFORD FIRE DEPARTMENT,Volunteer,242,72,45,0,11.1925,66.6667,26.5658,433900.0,120,495.8678,,,16.6667,13.8889,13.8889,100,XS,82.3582,76.1741,54.1453,71.8454,83.4179,76.1401,56.0855,70.8946
CT-5030,CT,5030,BROOKFIELD FIRE DEPARTMENT,Combo,158,44,19,0,9.0142,54.5455,,1439000.0,0,0.0,,,,0.0,22.7273,100,XS,91.8799,65.5064,,20.1551,92.219,66.4317,,19.9532
CT-4151,CT,4151,BUNGAY FIRE BRIGADE,Combo,68,26,18,0,33.082,50.0,3.4863,25527.0,0,0.0,,,,0.0,0.0,100,XS,5.3281,57.9685,84.5126,20.1551,5.5159,59.0658,85.2116,19.9532
CT-2060,CT,2060,BURLINGTON VOL FIRE DEPT INC,Volunteer,63,23,12,0,18.4333,75.0,,141500.0,30,476.1905,,,0.0,43.4783,0.0,100,XS,44.3493,82.3309,,70.9281,45.6888,81.9894,,69.9617
CT-2070,CT,2070,CANTON VOLUNTEER FIRE DEPT,Combo,85,39,24,0,17.1084,62.5,,311000.0,0,0.0,,,,0.0,0.0,100,XS,50.584,72.17,,20.1551,52.0403,72.5228,,19.9532
CT-6050,CT,6050,CHESHIRE FIRE DEPARTMENT,Combo,275,74,35,0,11.1172,56.25,,268500.0,0,0.0,,,,0.0,0.0,100,XS,82.8087,66.5795,,20.1551,83.8501,67.4268,,19.9532
CT-6070,CT,6070,CITY OF DERBY FIRE DEPT,Combo,91,39,24,0,6.6,33.3333,,113000.0,0,0.0,,,,0.0,0.0,100,XS,98.0451,39.1038,,20.1551,98.0259,40.5231,,19.9532
CT-8051,CT,8051,CITY OF GROTON,Combo,98,46,24,0,7.7474,80.0,1.9444,70000.0,0,0.0,,,,43.4783,0.0,100,XS,95.8732,85.0136,88.9954,20.1551,95.879,84.5875,89.254,19.9532
CT-7020,CT,7020,CLINTON VOLUNTEER FIRE COMPANY,Combo,120,31,14,0,9.1667,50.0,,228300.0,0,0.0,,,,0.0,0.0,100,XS,91.371,57.9685,,20.1551,91.7378,59.0658,,19.9532
CT-7030,CT,7030,CROMWELL FIRE DISTRICT,Volunteer,113,36,13,0,10.3426,80.0,50.4202,48000.0,55,486.7257,,,0.0,55.5556,0.0,100,XS,86.6018,85.0136,37.051,71.4589,87.366,84.5875,38.9414,70.5
CT-8060,CT,8060,Colchester Fire EMS,Combo,136,63,32,0,15.7829,83.3333,41.4993,217000.0,0,0.0,,,,0.0,0.0,100,XS,57.6307,86.2191,42.6006,20.1551,59.1758,85.7656,44.6561,19.9532
CT-4040,CT,4040,DANIELSON FIRE DEPT,Volunteer,71,32,18,0,21.5352,50.0,,0.0,56,788.7324,,,0.0,0.0,0.0,100,XS,30.9066,57.9685,,82.3272,31.9251,59.0658,,81.7042
CT-4042,CT,4042,DAYVILLE FIRE DEPT,Volunteer,75,46,30,0,22.7465,66.6667,,0.0,40,533.3333,,,0.0,0.0,0.0,100,XS,26.6463,76.1741,,73.5683,27.5331,76.1401,,72.6676
CT-8151,CT,8151,EAST GREAT PLAIN VOL FIRE CO,Combo,93,46,21,0,13.1505,66.6667,0.2994,500.0,0,0.0,,,,0.0,0.0,100,XS,72.0245,76.1741,96.0032,20.1551,73.4063,76.1401,95.8558,19.9532
CT-7070,CT,7070,EAST HAMPTON FIRE DEPT CO 1,Volunteer,133,32,8,0,6.9924,50.0,,0.0,80,601.5038,,,0.0,0.0,0.0,100,XS,97.5584,57.9685,,76.3854,97.5504,59.0658,,75.568
CT-2090,CT,2090,EAST HARTFORD FIRE DEPARTMENT,Career,153,67,35,0,9.6242,64.7059,,51201.0,130,849.6732,,,100.0,0.0,0.0,100,XS,89.6607,73.3921,,83.8868,90.1844,73.5351,,83.3192
CT-6080,CT,6080,EAST HAVEN FIRE DEPT,Volunteer,146,47,16,0,9.9286,75.0,19.8502,79500.0,160,1095.8904,,,25.0,0.0,0.0,100,XS,88.4399,82.3309,60.7075,89.0419,89.0634,81.9894,62.7163,88.6578
CT-5060,CT,5060,EASTON VOL FIRE DEPT,Combo,97,28,6,0,10.6354,33.3333,6.9348,50000.0,0,0.0,,,,0.0,0.0,100,XS,85.1335,39.1038,77.4642,20.1551,85.9942,40.5231,78.5953,19.9532
CT-3050,CT,3050,ELLINGTON CENTER VOLUNTEER FD,Volunteer,56,24,7,0,15.537,66.6667,,0.0,50,892.8571,,,0.0,0.0,0.0,100,XS,58.9433,76.1741,,84.8612,60.5072,76.1401,,84.3283
CT-2110,CT,2110,ENFIELD FIRE DIST NO 1,Career,91,33,4,0,8.6707,33.3333,,0.0,52,571.4286,,,100.0,90.9091,0.0,100,XS,93.198,39.1038,,75.1198,93.3948,40.5231,,74.2686
CT-2120,CT,2120,FARMINGTON FIRE DEPT,Career,330,71,26,0,17.7068,80.0,8.9302,101000.0,158,478.7879,5,15.1515,100.0,0.0,0.0,100,XS,47.7753,85.0136,74.3316,71.0887,49.1816,84.5875,75.6725,70.128
CT-8081,CT,8081,GALES FERRY FIRE COMPANY2,Combo,59,25,16,0,20.9483,66.6667,35.6899,209500.0,0,0.0,,,,0.0,0.0,100,XS,33.0645,76.1741,46.7324,20.1551,34.1383,76.1401,48.7567,19.9532
CT-5090,CT,5090,GREENWICH FIRE DEPARTMENT,Volunteer,436,71,39,0,10.464,71.4286,8.6417,259251.0,172,394.4954,,,41.8605,14.0845,183.0986,100,XS,86.1123,80.0755,74.8042,66.5705,86.9222,79.8611,76.1379,65.4716
CT-6090,CT,6090,GUILFORD VOLUNTEER FIRE DEPT,Combo,245,128,101,0,12.7034,61.5385,,0.0,0,0.0,,,,0.0,0.0,100,XS,74.3215,71.5142,,20.1551,75.6772,71.9389,,19.9532
CT-6100,CT,6100,HAMDEN FIRE DEPT,Combo,238,100,55,0,9.6087,53.8462,,4003150.0,0,0.0,,,,0.0,0.0,100,XS,89.7303,65.0924,,20.1551,90.2507,66.1035,,19.9532
CT-1081,CT,1081,HARWINTON WEST SIDE FD,Combo,56,28,16,0,31.4182,40.0,,0.0,0,0.0,,,,0.0,0.0,100,XS,7.0968,45.9893,,20.1551,7.3487,47.4088,,19.9532
CT-2112,CT,2112,HAZARDVILLE FIRE DISTRICT,Combo,159,61,41,0,6.9147,50.0,,156000.0,0,0.0,,,,0.0,0.0,100,XS,97.6641,57.9685,,20.1551,97.6484,59.0658,,19.9532
CT-7100,CT,7100,KILLINGWORTH VOL FIRE CO,Volunteer,53,31,20,0,19.3725,40.0,,3.0,55,1037.7358,,,0.0,0.0,0.0,100,XS,39.9778,45.9893,,87.9423,41.2219,47.4088,,87.519
CT-8070,CT,8070,LEBANON FIRE DEPARTMENT,Volunteer,103,48,24,0,19.4194,66.6667,37.5207,681000.0,40,388.3495,,,0.0,0.0,0.0,100,XS,39.7747,76.1741,45.3011,66.2439,41.0115,76.1401,47.2881,65.139
CT-1110,CT,1110,LITCHFIELD FIRE DEPARTMENT,Volunteer,98,34,19,0,18.2755,60.0,1.1667,3500.0,35,357.1429,,,0.0,29.4118,0.0,100,XS,45.0389,70.004,91.8309,64.2978,46.3862,70.5673,91.886,63.1405
CT-7120,CT,7120,MIDDLETOWN FIRE DEPT,Career,224,102,52,0,11.0876,50.0,,1106000.0,50,223.2143,,,100.0,0.0,0.0,100,XS,82.9255,57.9685,,55.5471,83.9539,59.0658,,54.5014
CT-6140,CT,6140,MILFORD FIRE DEPARTMENT,Career,361,123,32,0,10.0479,62.5,79.0308,296800.0,112,310.2493,,,100.0,0.0,0.0,100,XS,87.9088,72.17,23.508,61.7855,88.5879,72.5228,24.9673,60.6291
CT-5100,CT,5100,MONROE FIRE DEPARTMENT,Volunteer,126,51,22,0,12.1138,50.0,24.359,285000.0,35,277.7778,,,0.0,0.0,19.6078,100,XS,77.475,57.9685,56.2382,59.4801,78.7723,59.0658,58.194,58.3714
CT-8053,CT,8053,MYSTIC FIRE DEPT,Combo,83,27,22,0,13.6914,77.7778,1.4308,22200.0,0,0.0,,,,0.0,0.0,100,XS,69.099,84.0034,90.6157,20.1551,70.5072,83.6132,90.7663,19.9532
CT-6150,CT,6150,NAUGATUCK FIRE DEPARTMENT,Combo,490,76,44,0,8.6881,45.4545,62.5428,1643000.0,40,81.6327,,,,65.7895,39.4737,100,XS,93.1368,50.6193,30.7318,45.6042,93.3372,51.8311,32.5578,45.1857
CT-6160,CT,6160,NEW HAVEN FIRE DEPARTMENT,Combo,384,153,85,0,7.4036,55.5556,0.6397,966950.0,0,0.0,,,,0.0,0.0,100,XS,96.6518,66.1489,94.1669,20.1551,96.6571,67.0191,94.1399,19.9532
CT-8120,CT,8120,NEW LONDON FIRE DEPARTMENT,Career,353,139,81,0,7.8754,66.6667,1.0224,701561.0,102,288.9518,,,70.5882,7.1942,0.0,100,XS,95.5562,76.1741,92.4251,60.2559,95.5965,76.1401,92.424,59.1296
CT-8054,CT,8054,NOANK FIRE DEPT,Combo,30,10,9,0,12.4667,33.3333,,90000.0,0,0.0,,,,0.0,0.0,100,XS,75.6702,39.1038,,20.1551,77.0115,40.5231,,19.9532
CT-1150,CT,1150,NORFOLK VOLUNTEER FIRE DEPT,Volunteer,59,34,29,0,15.3469,33.3333,,0.0,40,677.9661,,,0.0,0.0,0.0,100,XS,59.9277,39.1038,,78.9521,61.487,40.5231,,78.2147
CT-5051,CT,5051,NOROTON HEIGHTS FIRE DEPT,Volunteer,56,18,7,0,15.1636,66.6667,0.9966,10000.0,40,714.2857,,,0.0,0.0,0.0,100,XS,60.9177,76.1741,92.6411,80.1524,62.4784,76.1401,92.6421,79.4577
CT-6170,CT,6170,NORTH BRANFORD VOLUNTEER FD,Combo,78,27,18,0,11.2533,42.8571,13.0343,315300.0,0,0.0,,,,0.0,0.0,100,XS,81.9744,48.5527,68.5795,20.1551,83.049,49.9102,70.3068,19.9532
CT-6180,CT,6180,NORTH HAVEN FIRE DEPARTMENT,Volunteer,190,105,58,0,11.0,66.6667,2.3411,237550.0,102,536.8421,,,31.3725,0.0,0.0,100,XS,83.4038,76.1741,87.7667,73.7452,84.3804,76.1401,88.1198,72.8508
CT-8140,CT,8140,NORTH STONINGTON VOL FD,Volunteer,75,31,11,0,22.5139,50.0,4.1601,10500.0,50,666.6667,,,0.0,0.0,0.0,100,XS,27.4972,57.9685,82.9328,78.6364,28.415,59.0658,83.7575,77.8877
CT-2113,CT,2113,NORTH THOMPSONVILLE FIRE DIST,Volunteer,65,18,8,0,8.8103,33.3333,,277150.0,92,1415.3846,,,4.2553,55.5556,0.0,100,XS,92.6752,39.1038,,93.1682,92.9164,40.5231,,92.9252
CT-5140,CT,5140,NORWALK FIRE DEPT,Combo,451,162,63,0,9.4944,32.0,24.1305,555001.0,0,0.0,,,,0.0,55.5556,100,XS,90.1279,35.7952,56.4677,20.1551,90.611,37.12,58.4121,19.9532
CT-8150,CT,8150,NORWICH FIRE DEPARTMENT,Career,221,103,54,0,11.3023,50.0,9.1632,394650.0,59,266.9683,,,100.0,19.4175,0.0,100,XS,81.7241,57.9685,73.9671,58.7044,82.8242,59.0658,75.3672,57.6132
CT-8160,CT,8160,OLD LYME FIRE DEPARTMENT,Volunteer,54,25,14,0,17.6346,25.0,,1696500.0,96,1777.7778,,,0.0,0.0,40.0,100,XS,48.0756,31.132,,95.9989,49.487,32.3936,,95.8566
CT-6200,CT,6200,OXFORD FIRE DEPARTMENT,Volunteer,100,35,18,0,12.0102,62.5,,159000.0,115,1150.0,,,0.0,28.5714,0.0,100,XS,77.9978,72.17,,89.7632,79.2853,72.5228,,89.4047
CT-8220,CT,8220,Oakdale Fire Company,Combo,42,15,9,0,17.2439,50.0,,0.0,0,0.0,,,,0.0,0.0,100,XS,49.9221,57.9685,,20.1551,51.3718,59.0658,,19.9532
CT-8056,CT,8056,POQUONNOCK BRIDGE FIRE DEPT,Career,154,75,46,0,9.589,80.0,,18701.0,25,162.3377,2,12.987,100.0,13.3333,0.0,100,XS,89.8165,85.0136,,51.018,90.3343,84.5875,,50.2621
CT-8171,CT,8171,PRESTON FIRE AND EMERGENCY SERVICES,Career,68,29,15,0,15.1231,33.3333,,93900.0,10,147.0588,,,100.0,0.0,0.0,100,XS,61.168,39.1038,,49.8312,62.732,40.5231,,49.1685
CT-4100,CT,4100,PUTNAM FIRE DEPT,Volunteer,61,25,16,0,9.9672,12.5,91.9355,570000.0,101,1655.7377,,,0.0,0.0,0.0,100,XS,88.3037,23.9981,18.7551,95.2041,88.9452,25.0276,19.9942,95.0335
CT-5134,CT,5134,SANDY HOOK VOL FIRE CO,Combo,101,25,9,0,18.87,66.6667,,40000.0,0,0.0,,,,0.0,0.0,100,XS,42.2803,76.1741,,20.1551,43.5735,76.1401,,19.9532
CT-6060,CT,6060,SEYMOUR FIRE DEPARTMENT,Volunteer,147,93,46,0,12.1333,42.8571,23.7814,584000.0,75,510.2041,,,0.0,10.7527,0.0,100,XS,77.3943,48.5527,56.8728,72.3979,78.6888,49.9102,58.8338,71.4612
CT-2114,CT,2114,SHAKER PINES FIRE DEPARTMENT,Career,49,27,12,0,11.2667,50.0,,0.0,27,551.0204,,,100.0,0.0,0.0,100,XS,81.9271,57.9685,,74.393,83.0,59.0658,,73.5216
CT-5160,CT,5160,SHELTON FIRE DEPARTMENT,Volunteer,386,132,55,0,12.6472,66.6667,,5541500.0,302,782.3834,,,0.6623,22.7273,0.0,100,XS,74.6218,76.1741,,82.172,75.9769,76.1401,,81.5435
CT-2220,CT,2220,SIMSBURY FIRE DIST,Combo,273,62,29,0,10.1815,85.7143,,0.0,0,0.0,,,,0.0,16.129,100,XS,87.2914,86.8583,,20.1551,88.0173,86.391,,19.9532
CT-3080,CT,3080,SOMERS FIRE DEPARTMENT,Combo,64,27,13,0,13.4746,20.0,11.8,59000.0,0,0.0,,,,0.0,37.037,100,XS,70.228,27.5121,70.2133,20.1551,71.6427,28.6657,71.8482,19.9532
CT-7121,CT,7121,SOUTH FIRE DISTRICT,Career,136,55,21,0,12.5077,66.6667,9.9608,32000.0,22,161.7647,,,100.0,0.0,0.0,100,XS,75.4283,76.1741,72.7788,50.9853,76.7666,76.1401,74.2911,50.2283
